url	topic_name	topic	probability	main_topic
http://twitter.com/i/web/status/1578116503362306048	bowser_jack_black	419	100.0	419
http://twitter.com/i/web/status/1578116509213560832	mario_movie_super	136	54.0	136
http://twitter.com/i/web/status/1578116578972934146	mario_movie_super	136	6.0	136
http://twitter.com/i/web/status/1578116647893827594	mario_movie_super	136	7.0	136
http://twitter.com/i/web/status/1578116942149419010	mario_movie_super	136	12.0	136
http://twitter.com/i/web/status/1578117085103882258	overwatch_blizzard_mains	149	100.0	149
http://twitter.com/i/web/status/1578117172173438985	bowser_jack_black	419	100.0	419
http://twitter.com/i/web/status/1578117631059664896	manila_bethesun_seventeen	7	100.0	7
http://twitter.com/i/web/status/1578117641138569219	mario_pratt_chris	250	8.0	-1
http://twitter.com/i/web/status/1578117781358366720	mario_movie_super	136	100.0	136
http://twitter.com/i/web/status/1578117893698396160	mario_movie_super	136	100.0	136
http://twitter.com/i/web/status/1578118339632762881	mario_movie_super	136	8.0	136
http://twitter.com/i/web/status/1578118381705871360	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578118552598593538	bowser_jack_black	419	100.0	419
http://twitter.com/i/web/status/1578119073912627202	gsc_exols_currently	461	4.0	461
http://twitter.com/i/web/status/1578119227155718145	bear_elephants_zoo	241	3.0	-1
http://twitter.com/i/web/status/1578119619814064132	bowser_jack_black	419	4.0	-1
http://twitter.com/i/web/status/1578120125433217030	bowser_jack_black	419	8.0	-1
http://twitter.com/i/web/status/1578120136229363713	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578120304051818502	bowser_jack_black	419	100.0	419
http://twitter.com/i/web/status/1578120634357325824	almighty_strength_wasted	457	2.0	-1
http://twitter.com/i/web/status/1578120737189400576	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578120934032289793	mario_pratt_chris	250	6.0	-1
http://twitter.com/i/web/status/1578121070506188800	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578121292502409216	marijuana_possession_possessing	219	1.0	-1
http://twitter.com/i/web/status/1578121292502409216	oz_dr_puppies	256	1.0	-1
http://twitter.com/i/web/status/1578121292502409216	rex_orange_county	465	1.0	-1
http://twitter.com/i/web/status/1578121293982990341	mario_pratt_chris	250	20.0	250
http://twitter.com/i/web/status/1578121460844924928	twitter_tweet_whatsapp	18	100.0	18
http://twitter.com/i/web/status/1578121767130128384	mario_movie_super	136	16.0	136
http://twitter.com/i/web/status/1578121893731000320	mario_movie_super	136	26.0	136
http://twitter.com/i/web/status/1578121986785411072	bowser_jack_black	419	100.0	419
http://twitter.com/i/web/status/1578122363794849811	mario_movie_super	136	28.0	136
http://twitter.com/i/web/status/1578122411081232384	chicken_cheese_meal	4	12.0	4
http://twitter.com/i/web/status/1578123106916659200	mario_movie_super	136	100.0	136
http://twitter.com/i/web/status/1578123141158928384	rt_hours_turn	140	5.0	-1
http://twitter.com/i/web/status/1578123752419778565	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578125220560265216	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578125933436960793	ronaldo_cristiano_goals	6	23.0	6
http://twitter.com/i/web/status/1578126180909129729	bowser_jack_black	419	100.0	419
http://twitter.com/i/web/status/1578126929068462080	mario_pratt_chris	250	17.0	250
http://twitter.com/i/web/status/1578127677768097792	mario_pratt_chris	250	36.0	250
http://twitter.com/i/web/status/1578127919464841216	year_old_years	162	100.0	162
http://twitter.com/i/web/status/1578127940738596864	sensitive_upset_hurt	144	100.0	144
http://twitter.com/i/web/status/1578128215117541377	rt_hours_turn	140	100.0	140
http://twitter.com/i/web/status/1578128605099724800	shark_dolphin_legs	127	4.0	-1
http://twitter.com/i/web/status/1578128973174689792	lucy_edgerunners_cyberpunkedgerunners	166	100.0	166
http://twitter.com/i/web/status/1578129935293714432	nika_her_shakarami	146	9.0	146
http://twitter.com/i/web/status/1578130091275476992	lil_rap_baby	86	1.0	-1
http://twitter.com/i/web/status/1578130123999641620	truss_johnson_boris	9	3.0	9
http://twitter.com/i/web/status/1578130179674832922	elon_musk_twitter	10	5.0	10
http://twitter.com/i/web/status/1578130212239409167	security_social_medicare	119	4.0	119
http://twitter.com/i/web/status/1578130290999906305	truss_johnson_boris	9	10.0	9
http://twitter.com/i/web/status/1578130312399388704	iran_mahsaamini_freedom	90	50.0	90
http://twitter.com/i/web/status/1578130324575424512	halloween_mundane_party	23	3.0	23
http://twitter.com/i/web/status/1578130758966935569	trump_documents_donald	44	9.0	44
http://twitter.com/i/web/status/1578131921128882195	democracy_polls_vote	8	5.0	-1
http://twitter.com/i/web/status/1578131984517398530	view_views_thumbnail	443	100.0	443
http://twitter.com/i/web/status/1578132629823651875	oughta_yess_goes	254	100.0	254
http://twitter.com/i/web/status/1578133849602723841	marijuana_possession_possessing	219	2.0	-1
http://twitter.com/i/web/status/1578134143724097537	lonely_alone_isolation	361	1.0	-1
http://twitter.com/i/web/status/1578134493281619968	art_artwork_zinn	368	100.0	368
http://twitter.com/i/web/status/1578134629902700546	excel_google_tips	459	100.0	459
http://twitter.com/i/web/status/1578135061152473088	mental_health_therapist	42	23.0	42
http://twitter.com/i/web/status/1578135601345224704	mario_movie_super	136	3.0	-1
http://twitter.com/i/web/status/1578135650724990977	chainsaw_chainsawman_man	68	29.0	68
http://twitter.com/i/web/status/1578136290352107520	thoughts_thinking_crazy	57	4.0	57
http://twitter.com/i/web/status/1578137291419455491	swift_taylor_midnights	236	8.0	236
http://twitter.com/i/web/status/1578137661700702219	police_teen_cop	27	1.0	-1
http://twitter.com/i/web/status/1578137784564465665	oil_arabia_saudi	173	2.0	-1
http://twitter.com/i/web/status/1578138647488270336	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578139031094919170	mario_pratt_chris	250	100.0	250
http://twitter.com/i/web/status/1578139052527828993	clothes_wear_outfit	81	100.0	81
http://twitter.com/i/web/status/1578139567672139780	mario_pratt_chris	250	21.0	250
http://twitter.com/i/web/status/1578141088744775680	swift_taylor_midnights	236	100.0	236
http://twitter.com/i/web/status/1578141187781054464	song_album_goodbye	36	2.0	-1
http://twitter.com/i/web/status/1578141252746354690	chicken_cheese_meal	4	38.0	4
http://twitter.com/i/web/status/1578143463270293504	mario_movie_super	136	18.0	136
http://twitter.com/i/web/status/1578144540900216833	manila_bethesun_seventeen	7	15.0	7
http://twitter.com/i/web/status/1578145293140660224	pokemon_pokemonscarletviolet_pokmon	129	100.0	129
http://twitter.com/i/web/status/1578146320124346368	mario_movie_super	136	27.0	136
http://twitter.com/i/web/status/1578146581349822465	arshad_sharif_pakistan	70	2.0	70
http://twitter.com/i/web/status/1578147638028836864	hair_relaxer_blonde	38	5.0	38
http://twitter.com/i/web/status/1578147919055982592	megan_stallion_thee	126	100.0	126
http://twitter.com/i/web/status/1578148390113726469	marijuana_possession_possessing	219	100.0	219
http://twitter.com/i/web/status/1578148630132686848	democracy_polls_vote	8	3.0	-1
http://twitter.com/i/web/status/1578148849071558657	lil_rap_baby	86	1.0	-1
http://twitter.com/i/web/status/1578149571548438528	twitter_tweet_whatsapp	18	1.0	-1
http://twitter.com/i/web/status/1578149646962040832	bowser_jack_black	419	3.0	-1
http://twitter.com/i/web/status/1578149952638791681	lil_rap_baby	86	1.0	-1
http://twitter.com/i/web/status/1578150636545224704	manila_bethesun_seventeen	7	3.0	7
http://twitter.com/i/web/status/1578151952294490112	almighty_strength_wasted	457	2.0	-1
http://twitter.com/i/web/status/1578153056775991296	choose_chose_lose	324	1.0	-1
http://twitter.com/i/web/status/1578153380178165762	excel_google_tips	459	100.0	459
http://twitter.com/i/web/status/1578154914928562176	naruto_animated_remake	283	22.0	283
http://twitter.com/i/web/status/1578155941861941251	sleep_wake_bed	16	1.0	-1
http://twitter.com/i/web/status/1578155941861941251	breathe_elbow_sneeze	281	1.0	-1
http://twitter.com/i/web/status/1578156922158518273	bayonetta_boycott_bayonutters	351	16.0	351
http://twitter.com/i/web/status/1578157554638602240	monday_weeknd_day	15	6.0	15
http://twitter.com/i/web/status/1578158116059115520	verstappen_suzuka_mexicogp	87	5.0	87
http://twitter.com/i/web/status/1578158682998599681	walker_herschel_warnock	40	18.0	40
http://twitter.com/i/web/status/1578161108099399682	pochita_chainsawman_cosplay	320	2.0	320
http://twitter.com/i/web/status/1578161347723788288	lmao_he_lmaoo	238	100.0	238
http://twitter.com/i/web/status/1578162556690059267	monday_weeknd_day	15	100.0	15
http://twitter.com/i/web/status/1578162852409397248	aaron_royals_mets	142	4.0	-1
http://twitter.com/i/web/status/1578163256409329664	could_us_be	46	92.0	46
http://twitter.com/i/web/status/1578163383278485504	manufacturing_solar_energy	152	2.0	-1
http://twitter.com/i/web/status/1578163383278485504	oil_profits_prices	180	2.0	-1
http://twitter.com/i/web/status/1578165642007842816	healthy_relationships_compatibility	400	2.0	43
http://twitter.com/i/web/status/1578165690925662208	bee_colony_carries	334	2.0	-1
http://twitter.com/i/web/status/1578165823549886464	manifesto_enhypen_anaheim	64	18.0	64
http://twitter.com/i/web/status/1578167198203289600	police_teen_cop	27	1.0	-1
http://twitter.com/i/web/status/1578167198203289600	climate_change_science	390	1.0	-1
http://twitter.com/i/web/status/1578167198203289600	italy_italian_rome	420	1.0	-1
http://twitter.com/i/web/status/1578167198203289600	nato_sanctions_starve	448	1.0	-1
http://twitter.com/i/web/status/1578167198203289600	education_encounters_normandy	455	1.0	-1
http://twitter.com/i/web/status/1578168906296221696	owe_apology_forgive	58	2.0	-1
http://twitter.com/i/web/status/1578168906296221696	sensitive_upset_hurt	144	2.0	-1
http://twitter.com/i/web/status/1578168906296221696	lonely_alone_isolation	361	2.0	-1
http://twitter.com/i/web/status/1578168906296221696	expectations_disappointment_disappointed	426	2.0	-1
http://twitter.com/i/web/status/1578169587585101824	busan_concert_weverse	21	14.0	21
http://twitter.com/i/web/status/1578169747241603072	mario_movie_super	136	3.0	-1
http://twitter.com/i/web/status/1578170365536133120	quavo_takeoff_migos	247	100.0	247
http://twitter.com/i/web/status/1578170499116728322	she_her_erased	25	2.0	25
http://twitter.com/i/web/status/1578171113779216384	mario_movie_super	136	100.0	136
http://twitter.com/i/web/status/1578171607629017090	bee_colony_carries	334	2.0	334
http://twitter.com/i/web/status/1578171626780209152	she_her_erased	25	11.0	25
http://twitter.com/i/web/status/1578171852610211840	quavo_takeoff_migos	247	100.0	247
http://twitter.com/i/web/status/1578172056989884417	kanye_west_adidas	39	3.0	39
http://twitter.com/i/web/status/1578172340298711041	haaland_guy_ad	405	1.0	-1
http://twitter.com/i/web/status/1578172995717455878	armys_army_military	17	48.0	17
http://twitter.com/i/web/status/1578173997690212352	money_rich_spend	52	5.0	52
http://twitter.com/i/web/status/1578174719928373249	walker_herschel_warnock	40	21.0	40
http://twitter.com/i/web/status/1578175745628590080	bee_colony_carries	334	1.0	-1
http://twitter.com/i/web/status/1578175745628590080	cute_grapes_prettiest	468	1.0	-1
http://twitter.com/i/web/status/1578176045966057474	she_her_erased	25	5.0	25
http://twitter.com/i/web/status/1578176364342960128	love_inlove_fall	43	2.0	-1
http://twitter.com/i/web/status/1578177150133235714	intimacy_kissing_kiss	61	1.0	-1
http://twitter.com/i/web/status/1578178276903690240	kaeya_arg_kaveh	304	3.0	304
http://twitter.com/i/web/status/1578180516649398272	love_inlove_fall	43	2.0	-1
http://twitter.com/i/web/status/1578180861614178305	neocity_link_nct	163	22.0	163
http://twitter.com/i/web/status/1578182154860699648	retweet_retweets_admit	67	100.0	67
http://twitter.com/i/web/status/1578184202498891777	cat_cats_kitten	13	30.0	13
http://twitter.com/i/web/status/1578185112146935808	russell_wilson_nfl	104	33.0	104
http://twitter.com/i/web/status/1578185756417429507	dream_dreamfacereveal_ugly	29	100.0	29
http://twitter.com/i/web/status/1578185980032405505	quavo_takeoff_migos	247	20.0	247
http://twitter.com/i/web/status/1578187630457462787	ghost_ghosting_ghostface	294	100.0	294
http://twitter.com/i/web/status/1578187788624633856	nigga_niggas_shoes	54	45.0	54
http://twitter.com/i/web/status/1578187922565496832	men_ngga_thier	161	1.0	-1
http://twitter.com/i/web/status/1578188200048484352	florida_desantis_hurricane	30	17.0	30
http://twitter.com/i/web/status/1578188287285506048	bank_apple_savings	413	100.0	413
http://twitter.com/i/web/status/1578188834466320384	russell_wilson_nfl	104	9.0	104
http://twitter.com/i/web/status/1578189936150269952	joe_biden_puerto	83	15.0	83
http://twitter.com/i/web/status/1578190797069254656	nct_baddies_dream	98	6.0	98
http://twitter.com/i/web/status/1578191998951256065	twitter_tweet_whatsapp	18	1.0	18
http://twitter.com/i/web/status/1578193005453795329	sensitive_upset_hurt	144	2.0	-1
http://twitter.com/i/web/status/1578193375194275840	almighty_strength_wasted	457	3.0	-1
http://twitter.com/i/web/status/1578193549128081408	trump_documents_donald	44	3.0	-1
http://twitter.com/i/web/status/1578194034010431488	joe_biden_puerto	83	1.0	-1
http://twitter.com/i/web/status/1578194234124881920	russell_wilson_nfl	104	4.0	104
http://twitter.com/i/web/status/1578194762397790208	chicken_cheese_meal	4	2.0	-1
http://twitter.com/i/web/status/1578195773040525314	minutes_touch_physical	225	5.0	225
http://twitter.com/i/web/status/1578196085067382785	crying_tears_cry	20	15.0	20
http://twitter.com/i/web/status/1578196810568413184	love_inlove_fall	43	1.0	43
http://twitter.com/i/web/status/1578196810568413184	bestfriend_friend_safe	353	1.0	43
http://twitter.com/i/web/status/1578196810568413184	healthy_relationships_compatibility	400	1.0	43
http://twitter.com/i/web/status/1578197094057115648	abbott_greg_texas	60	100.0	60
http://twitter.com/i/web/status/1578197507485487104	intimacy_kissing_kiss	61	1.0	-1
http://twitter.com/i/web/status/1578197728622161920	theothersidetour_marktuan_theotherside	360	2.0	-1
http://twitter.com/i/web/status/1578198130977550336	monday_weeknd_day	15	100.0	15
http://twitter.com/i/web/status/1578200108063039490	kanye_west_adidas	39	12.0	39
http://twitter.com/i/web/status/1578200939541823488	men_ngga_thier	161	2.0	82
http://twitter.com/i/web/status/1578200949176537088	almighty_strength_wasted	457	2.0	-1
http://twitter.com/i/web/status/1578201073738977280	college_drains_absences	298	10.0	298
http://twitter.com/i/web/status/1578201195939647489	neocity_link_nct	163	3.0	163
http://twitter.com/i/web/status/1578201265758248960	oughta_yess_goes	254	1.0	-1
http://twitter.com/i/web/status/1578201265758248960	kidding_joking_serious	381	1.0	-1
http://twitter.com/i/web/status/1578201487573889026	armys_army_military	17	12.0	17
http://twitter.com/i/web/status/1578203552996069376	nycc_funkopop_funko	132	4.0	132
http://twitter.com/i/web/status/1578204518701203457	comeback_heaven_civilization	280	100.0	280
http://twitter.com/i/web/status/1578204729905016832	bella_hadid_swan	313	2.0	313
http://twitter.com/i/web/status/1578205795656818691	lee_mark_jeno	174	2.0	174
http://twitter.com/i/web/status/1578205872085417985	chicken_cheese_meal	4	3.0	4
http://twitter.com/i/web/status/1578206156132159490	lonely_alone_isolation	361	2.0	-1
http://twitter.com/i/web/status/1578207216124850176	case_maxident_straykidscomeback	216	15.0	216
http://twitter.com/i/web/status/1578207291106799616	mint_nft_nfts	359	9.0	-1
http://twitter.com/i/web/status/1578207921762373633	genshinimpact_dottore_genshinimapct	244	100.0	244
http://twitter.com/i/web/status/1578208128432472065	jayb_cdnza_jay	95	10.0	95
http://twitter.com/i/web/status/1578208342623014912	nxde_dle_gidle	416	4.0	416
http://twitter.com/i/web/status/1578208490539081730	security_social_medicare	119	2.0	-1
http://twitter.com/i/web/status/1578209116652199940	ukraine_russia_russian	1	2.0	1
http://twitter.com/i/web/status/1578209295904038912	baby_babies_changmin	84	1.0	-1
http://twitter.com/i/web/status/1578209295904038912	dad_father_son	211	1.0	-1
http://twitter.com/i/web/status/1578209473268797442	crying_tears_cry	20	6.0	20
http://twitter.com/i/web/status/1578209785840820230	nato_sanctions_starve	448	1.0	-1
http://twitter.com/i/web/status/1578210455536836608	chamsims_straykids_champion	185	81.0	185
http://twitter.com/i/web/status/1578210470716051456	russell_wilson_nfl	104	4.0	104
http://twitter.com/i/web/status/1578212193010855936	miss_reread_gums	172	2.0	172
http://twitter.com/i/web/status/1578212601166561281	lonely_alone_isolation	361	1.0	-1
http://twitter.com/i/web/status/1578212823410380802	black_white_donda	32	100.0	32
http://twitter.com/i/web/status/1578212828070158341	video_seen_videos	56	12.0	56
http://twitter.com/i/web/status/1578213965221359616	russell_wilson_nfl	104	7.0	104
http://twitter.com/i/web/status/1578213990429331456	russell_wilson_nfl	104	5.0	104
http://twitter.com/i/web/status/1578214039083180035	haaland_guy_ad	405	4.0	-1
http://twitter.com/i/web/status/1578214062495768577	genshinimpact_dottore_genshinimapct	244	1.0	-1
http://twitter.com/i/web/status/1578215482045366274	mario_movie_super	136	38.0	136
http://twitter.com/i/web/status/1578216055947788291	manila_bethesun_seventeen	7	3.0	7
http://twitter.com/i/web/status/1578216570639114240	lmao_he_lmaoo	238	3.0	238
http://twitter.com/i/web/status/1578216835505233920	lmao_he_lmaoo	238	1.0	-1
http://twitter.com/i/web/status/1578217381301604352	life_doesn_accepting	106	4.0	106
http://twitter.com/i/web/status/1578217469919244289	manila_bethesun_seventeen	7	18.0	7
http://twitter.com/i/web/status/1578218047026139136	mario_movie_super	136	6.0	136
http://twitter.com/i/web/status/1578218662389252096	hello_thesecondstep_chaptertwo	59	31.0	59
http://twitter.com/i/web/status/1578220028608274432	whoever_did_made	317	100.0	317
http://twitter.com/i/web/status/1578220786007277570	neocity_link_nct	163	3.0	163
http://twitter.com/i/web/status/1578222221092618240	twitter_tweet_whatsapp	18	2.0	18
http://twitter.com/i/web/status/1578223544454242304	insane_crazy_arrangement	246	2.0	-1
http://twitter.com/i/web/status/1578223713232850944	bts_run_fool	19	8.0	19
http://twitter.com/i/web/status/1578225427671175169	heart_heavy_deserve	176	7.0	176
http://twitter.com/i/web/status/1578226610880540673	abortion_roe_wade	24	16.0	24
http://twitter.com/i/web/status/1578226675443064832	jungkook_jung_omg	3	1.0	3
http://twitter.com/i/web/status/1578228210214797312	jaehyun_jaemin_la	288	100.0	288
http://twitter.com/i/web/status/1578228721130971137	insane_crazy_arrangement	246	100.0	246
http://twitter.com/i/web/status/1578230347225255938	haechan_mark_lee	188	100.0	188
http://twitter.com/i/web/status/1578231083388502016	lee_mark_jeno	174	63.0	174
http://twitter.com/i/web/status/1578231804670214145	russell_wilson_nfl	104	1.0	-1
http://twitter.com/i/web/status/1578233659428962307	albums_billboard_stray	352	100.0	352
http://twitter.com/i/web/status/1578235039216996352	case_maxident_straykidscomeback	216	42.0	216
http://twitter.com/i/web/status/1578235144216928257	bestfriend_friend_safe	353	3.0	-1
http://twitter.com/i/web/status/1578235144216928257	healthy_relationships_compatibility	400	3.0	-1
http://twitter.com/i/web/status/1578236070030082050	lmao_he_lmaoo	238	1.0	-1
http://twitter.com/i/web/status/1578236070030082050	complete_had_full	462	1.0	-1
http://twitter.com/i/web/status/1578237179486085125	neocity_link_nct	163	100.0	163
http://twitter.com/i/web/status/1578237367596351489	study_studying_rawr	333	17.0	333
http://twitter.com/i/web/status/1578237467974545408	genshinimpact_dottore_genshinimapct	244	13.0	244
http://twitter.com/i/web/status/1578237734371540993	manifesto_enhypen_anaheim	64	2.0	64
http://twitter.com/i/web/status/1578238229496885249	tattoo_tattoos_tatted	308	100.0	308
http://twitter.com/i/web/status/1578239052054429697	song_album_goodbye	36	3.0	36
http://twitter.com/i/web/status/1578240339164340226	russell_wilson_nfl	104	4.0	104
http://twitter.com/i/web/status/1578241607501230080	neocity_link_nct	163	100.0	163
http://twitter.com/i/web/status/1578242645826027520	winners_gc_winner	105	38.0	105
http://twitter.com/i/web/status/1578243751109328896	song_album_goodbye	36	2.0	-1
http://twitter.com/i/web/status/1578243809150136320	kpop_pop_choreography	374	100.0	374
http://twitter.com/i/web/status/1578244118001881088	rhythm_korea_suga	212	16.0	212
http://twitter.com/i/web/status/1578245216540102656	tattoo_tattoos_tatted	308	48.0	308
http://twitter.com/i/web/status/1578247057764016130	flood_mindanao_paengph	307	12.0	307
http://twitter.com/i/web/status/1578247068295999488	mario_movie_super	136	100.0	136
http://twitter.com/i/web/status/1578247818938298369	trump_documents_donald	44	1.0	-1
http://twitter.com/i/web/status/1578248764061495296	spotify_playlist_wrapped	199	18.0	199
http://twitter.com/i/web/status/1578248983662698497	black_white_donda	32	100.0	32
http://twitter.com/i/web/status/1578252243547041793	lonely_alone_isolation	361	2.0	-1
http://twitter.com/i/web/status/1578253426513031169	arshad_sharif_pakistan	70	2.0	-1
http://twitter.com/i/web/status/1578253426513031169	flood_mindanao_paengph	307	2.0	-1
http://twitter.com/i/web/status/1578253426513031169	hindu_hindus_india	402	2.0	-1
http://twitter.com/i/web/status/1578253722181718018	song_album_goodbye	36	1.0	-1
http://twitter.com/i/web/status/1578253722181718018	coldplay_jin_solo	167	1.0	-1
http://twitter.com/i/web/status/1578254429601804289	true_truly_correct	322	19.0	322
http://twitter.com/i/web/status/1578254636129341440	theothersidetour_marktuan_theotherside	360	100.0	360
http://twitter.com/i/web/status/1578254760552996864	abortion_roe_wade	24	15.0	24
http://twitter.com/i/web/status/1578255474394542080	adhd_hyperactive_expired	398	100.0	398
http://twitter.com/i/web/status/1578257015155081216	drunk_alcohol_drink	79	1.0	79
http://twitter.com/i/web/status/1578257485131288576	date_dates_yes	276	100.0	276
http://twitter.com/i/web/status/1578257604761243650	dating_date_man	82	1.0	-1
http://twitter.com/i/web/status/1578257604761243650	bestfriend_friend_safe	353	1.0	-1
http://twitter.com/i/web/status/1578257604761243650	healthy_relationships_compatibility	400	1.0	-1
http://twitter.com/i/web/status/1578257768535846913	minutes_touch_physical	225	100.0	225
http://twitter.com/i/web/status/1578258320816742401	pictures_images_profile	101	2.0	101
http://twitter.com/i/web/status/1578258909336260609	owe_apology_forgive	58	2.0	58
http://twitter.com/i/web/status/1578261463483187200	cinema_movie_films	96	1.0	-1
http://twitter.com/i/web/status/1578263651244335104	enhypen_heeseung_engene	130	5.0	130
http://twitter.com/i/web/status/1578263692025528320	friends_friendships_jealous	47	2.0	-1
http://twitter.com/i/web/status/1578264331002650624	bee_colony_carries	334	2.0	-1
http://twitter.com/i/web/status/1578265066818134016	jt_follow_rt	65	4.0	65
http://twitter.com/i/web/status/1578265435023503360	oz_dr_puppies	256	2.0	-1
http://twitter.com/i/web/status/1578266130099363840	yoongi_yoonmin_min	51	13.0	51
http://twitter.com/i/web/status/1578266988409147392	idr_hours_rt	41	76.0	41
http://twitter.com/i/web/status/1578267465519222784	theothersidetour_marktuan_theotherside	360	28.0	360
http://twitter.com/i/web/status/1578267849545875456	haechan_mark_lee	188	1.0	188
http://twitter.com/i/web/status/1578271149984997376	neocity_link_nct	163	36.0	163
http://twitter.com/i/web/status/1578271283254824960	mufc_united_apadrina	387	17.0	387
http://twitter.com/i/web/status/1578271519561551872	manila_bethesun_seventeen	7	5.0	7
http://twitter.com/i/web/status/1578271596875485184	king_nine_fleabag	200	2.0	-1
http://twitter.com/i/web/status/1578271596875485184	babylonian_gilgamesh_epic	435	2.0	-1
http://twitter.com/i/web/status/1578273688532955136	remember_remembers_memory	232	2.0	232
http://twitter.com/i/web/status/1578274181568872450	sleep_wake_bed	16	100.0	16
http://twitter.com/i/web/status/1578274976976711681	dream_dreamfacereveal_ugly	29	8.0	29
http://twitter.com/i/web/status/1578277990320197632	haaland_guy_ad	405	1.0	-1
http://twitter.com/i/web/status/1578278959107579904	birthday_happy_prabhas	11	5.0	11
http://twitter.com/i/web/status/1578280361083441152	true_truly_correct	322	100.0	322
http://twitter.com/i/web/status/1578282728801214464	birthday_happy_prabhas	11	100.0	11
http://twitter.com/i/web/status/1578283276560912385	police_teen_cop	27	2.0	27
http://twitter.com/i/web/status/1578284977015308289	neocity_link_nct	163	1.0	163
http://twitter.com/i/web/status/1578285760838393857	busan_concert_weverse	21	4.0	21
http://twitter.com/i/web/status/1578285898352906240	trust_beeen_fwm	264	100.0	264
http://twitter.com/i/web/status/1578286873968988160	wyat_whereyouatsb_wyattour	159	40.0	159
http://twitter.com/i/web/status/1578291490941718528	dad_father_son	211	1.0	-1
http://twitter.com/i/web/status/1578292168455659520	healthy_relationships_compatibility	400	100.0	400
http://twitter.com/i/web/status/1578292286663774213	owe_apology_forgive	58	3.0	58
http://twitter.com/i/web/status/1578292619288846336	covid_vaccine_pfizer	0	40.0	0
http://twitter.com/i/web/status/1578294054768594944	jimin_ramyeon_park	26	3.0	26
http://twitter.com/i/web/status/1578294054768594944	jimin_seaweed_birthday	178	3.0	26
http://twitter.com/i/web/status/1578294095566733314	manila_bethesun_seventeen	7	5.0	7
http://twitter.com/i/web/status/1578294778005172224	police_teen_cop	27	9.0	27
http://twitter.com/i/web/status/1578295266960355328	monday_weeknd_day	15	13.0	15
http://twitter.com/i/web/status/1578295293241569281	lana_rey_snow	267	19.0	267
http://twitter.com/i/web/status/1578295307372097538	lana_rey_snow	267	4.0	267
http://twitter.com/i/web/status/1578296188087857152	swift_taylor_midnights	236	8.0	236
http://twitter.com/i/web/status/1578296840927457281	rent_airbnb_landlords	268	1.0	-1
http://twitter.com/i/web/status/1578296840927457281	education_encounters_normandy	455	1.0	-1
http://twitter.com/i/web/status/1578297087166320641	nigeria_nigerians_obi	28	8.0	28
http://twitter.com/i/web/status/1578300457688403968	midnights_tsmidnights_midnightsnosleepover	221	10.0	221
http://twitter.com/i/web/status/1578300986019368960	lana_rey_snow	267	100.0	267
http://twitter.com/i/web/status/1578301355458191360	kumpulan_template_ppt	121	18.0	121
http://twitter.com/i/web/status/1578301446339973120	lana_rey_snow	267	19.0	267
http://twitter.com/i/web/status/1578302030170316800	kanye_jewish_anti	235	2.0	-1
http://twitter.com/i/web/status/1578302263067451392	rhythm_korea_suga	212	2.0	212
http://twitter.com/i/web/status/1578303052582252545	inflation_corporate_profits	33	2.0	-1
http://twitter.com/i/web/status/1578303052582252545	deficit_trillion_economy	115	2.0	-1
http://twitter.com/i/web/status/1578304605544673281	smile_smiling_precious	265	1.0	-1
http://twitter.com/i/web/status/1578306929314607106	busan_concert_weverse	21	2.0	21
http://twitter.com/i/web/status/1578307321528098816	baby_babies_changmin	84	1.0	-1
http://twitter.com/i/web/status/1578307321528098816	dad_father_son	211	1.0	-1
http://twitter.com/i/web/status/1578307805676974080	manufacturing_solar_energy	152	1.0	-1
http://twitter.com/i/web/status/1578308226709590017	ukraine_russia_russian	1	15.0	1
http://twitter.com/i/web/status/1578308880416677888	ending_end_inart	386	2.0	386
http://twitter.com/i/web/status/1578309153457438720	lonely_alone_isolation	361	3.0	-1
http://twitter.com/i/web/status/1578309164706807808	twice_anniversary_naver	202	7.0	202
http://twitter.com/i/web/status/1578311085635284997	pictures_images_profile	101	4.0	101
http://twitter.com/i/web/status/1578312829538795520	dad_father_son	211	11.0	211
http://twitter.com/i/web/status/1578313572844986373	delightful_enjoyed_unserious	447	1.0	-1
http://twitter.com/i/web/status/1578313614355668992	inflation_corporate_profits	33	13.0	33
http://twitter.com/i/web/status/1578314572154273792	mario_pratt_chris	250	38.0	250
http://twitter.com/i/web/status/1578315310092144641	manila_bethesun_seventeen	7	100.0	7
http://twitter.com/i/web/status/1578315703970848768	yeah_uh_nevertheless	429	100.0	429
http://twitter.com/i/web/status/1578316644262510592	ji_visit_yatra	62	10.0	62
http://twitter.com/i/web/status/1578318387079512064	oil_arabia_saudi	173	7.0	173
http://twitter.com/i/web/status/1578318476011343874	monday_weeknd_day	15	10.0	15
http://twitter.com/i/web/status/1578318562980089856	tak_jakarta_yang	14	1.0	14
http://twitter.com/i/web/status/1578319466743545856	wyat_whereyouatsb_wyattour	159	100.0	159
http://twitter.com/i/web/status/1578320697142964226	miss_reread_gums	172	14.0	172
http://twitter.com/i/web/status/1578321535009697792	tired_im_stressed	196	100.0	196
